bookID,isbn,title,authors,categories,published_year,average_rating,num_pages,ratings_count
307,60882603,The Annotated Charlotte's Web,E. B. White,Juvenile Nonfiction,2006,4.16,320,41
308,60882816,Charlotte's Web: Wilbur Finds a Friend,Jennifer Frantz,Juvenile Fiction,2006,4.1,32,57
309,60882867,The Autumn of the Patriarch,Gabriel Garcia Marquez,Fiction,2006,3.85,255,11872
310,60884053,How to Make Money Like a Porn Star,Neil Strauss;Bernard Chang,Comics & Graphic Novels,2006,3.31,128,159
311,60885378,Little House in the Big Woods,Laura Ingalls Wilder,Juvenile Fiction,2007,4.18,198,193862
312,60885386,Farmer Boy,Laura Ingalls Wilder,Juvenile Fiction,2006,4.06,357,44132
313,60885424,The Long Winter,Laura Ingalls Wilder,Juvenile Fiction,2007,4.14,422,66192
314,60885432,Little Town on the Prairie,Laura Ingalls Wilder,Juvenile Fiction,2007,4.18,374,70683
315,60885459,The First Four Years,Laura Ingalls Wilder,Juvenile Fiction,2007,3.88,126,27390
316,60887966,The Alchemist - Gift Edition,Paulo Coelho,Fiction,2006,3.85,192,814
317,60889446,Pretty Things,Liz Goldwyn,Biography & Autobiography,2006,4.31,304,162
318,60891564,Eaters of the Dead,Michael Crichton,Fiction,2006,3.66,304,27412
319,60894083,Genome,Matt Ridley,Science,2006,4.03,344,20077
320,60898658,The Zero,Jess Walter,Fiction,2006,3.5,336,1930
321,60899220,Kitchen Confidential Updated Ed,Anthony Bourdain,Biography & Autobiography,2007,4.06,312,168706
322,60906820,DREAM & THE UNDERWOR,James Hillman,Psychology,1979,4.23,256,709
323,60913070,The Crying of Lot 49,Thomas Pynchon,Fiction,1966,3.7,152,54061
324,60915188,An American Childhood,Annie Dillard,Biography & Autobiography,1988,3.91,255,7086
325,60915412,Teaching a Stone to Talk,Annie Dillard,Literary Criticism,1988,4.2,177,4046
326,60915439,Holy the Firm,Annie Dillard,Literary Criticism,1988,4.22,76,3562
327,60916095,Think on These Things,Jiddu Krishnamurti,Religion,1989,4.4,258,2288
328,60916460,The Dance of Intimacy,Harriet Lerner,Psychology,1990,4.06,255,7128
329,60916494,Tell My Horse,Zora Neale Hurston,Fiction,1990,3.97,311,1380
330,60916516,Jonah's Gourd Vine,Zora Neale Hurston,Fiction,1990,4,229,1619
331,60916818,The Chaneysville Incident,David Bradley,History,1990,3.96,448,650
332,60919884,The Writing Life,Annie Dillard,Literary Criticism,1990,4.03,113,11177
333,60920084,The Lost Continent,Bill Bryson,Travel,1990,3.83,299,43779
334,60920645,Three by Annie Dillard,Annie Dillard,Fiction,1990,4.34,617,550
335,60921080,Declarations of Independence,Howard Zinn,Political science,1991,4.26,341,720
336,60921714,The Complete Stories,Zora Neale Hurston,Fiction,1996,4.25,336,735
337,60922559,"Legends, Lies & Cherished Myths of World History",Richard Shenkman,History,1994,3.48,320,215
338,60924985,The Infinite Plan,Isabel Allende,Fiction,1994,3.71,384,7102
339,60925752,Soul Mates,Thomas Moore,Psychology,1994,4,288,4122
340,60925817,"Cathedral, Forge and Waterwheel",Joseph Gies,History,1995,3.85,368,612
341,60926961,The Throne of the Third Heaven of the Nations Millennium General Assembly,Denis Johnson,Poetry,1996,4.16,240,556
342,60927194,Success Stories,Russell Banks,Fiction,1996,3.72,192,148
343,60927518,Testaments Betrayed,Milan Kundera,Literary Collections,1996,4.04,288,1247
344,60927542,Mr. Ives' Christmas,Oscar Hijuelos,Fiction,1996,3.76,256,912
345,60928417,Slowness,Milan Kundera,Fiction,1997,3.66,156,9454
346,60929596,As Nature Made Him,John Colapinto,Medical,2001,3.97,320,5282
347,60929600,The Active Side of Infinity,Carlos Castaneda,"Body, Mind & Spirit",1999,4.16,288,1890
349,60930055,You Can't Go Home Again,Thomas Wolfe,Fiction,1998,4.05,711,3922
350,60930136,The Fifth Mountain,Paulo Coelho,Fiction,1999,3.62,256,749
351,60930217,V.,Thomas Pynchon,Fiction,1999,3.96,547,1364
353,60930535,The Poisonwood Bible,Barbara Kingsolver,Fiction,1999,4.05,546,5449
354,60930861,Cloudsplitter,Russell Banks,Fiction,1999,3.9,758,3489
355,60931361,"Plato, Not Prozac!",Lou Marinoff,Philosophy,2000,3.39,320,836
357,60931809,The Map That Changed the World,Simon Winchester;Soun Vannithone,Biography & Autobiography,2002,3.82,352,10159
358,60931957,The Odyssey of Homer,Homer,Fiction,1999,3.75,374,1100
359,60932660,Collected Novellas,Gabriel Garcia Marquez,Fiction,1999,4.01,288,822
360,60932686,Collected Stories,Gabriel Garcia Marquez,Fiction,1999,4.19,352,6132
361,60933526,A Mulligan for Bobby Jobe,Robert Cullen,Fiction,2002,3.31,400,57
362,60934433,In the Footsteps of Mr. Kurtz,Michela Wrong,History,2002,3.98,338,2310
363,60934549,Every Tongue Got to Confess,Zora Neale Hurston,Literary Criticism,2002,3.98,320,312
364,60934913,Kitchen Confidential,Anthony Bourdain,Biography & Autobiography,2000,4.06,302,2428
365,60935553,One Matchless Time,Jay Parini,Biography & Autobiography,2005,3.97,528,184
366,60936193,The Girl in the Glass,Jeffrey Ford,Fiction,2005,3.72,304,756
367,60936509,The Best American Science Writing 2002,Matt Ridley;Alan Lightman,Science,2002,3.88,352,66
368,60936649,Wittgenstein's Poker,David Edmonds;John Eidinow,Philosophy,2002,3.75,368,2215
369,60936665,Smart Discipline(R),Larry Koenig,Family & Relationships,2004,3.99,208,12
370,60938102,The Schopenhauer Cure,Irvin Yalom,Fiction,2006,4.21,358,8663
371,60954833,African Nights,Kuki Gallmann,Biography & Autobiography,2000,3.8,336,302
372,60955422,The Autobiography of Mark Twain,Charles Neider,Biography & Autobiography,2000,4.05,508,2746
373,60956860,Joy in the Morning,Betty Smith,Fiction,2000,3.9,296,5559
375,60957352,The Darling,Russell Banks,Fiction,2005,3.78,400,1939
376,60957603,The Making of a Philosopher,Colin McGinn,Philosophy,2003,3.65,256,219
377,60958332,The Language Instinct,Steven Pinker,Language Arts & Disciplines,2000,4.05,448,14293
378,60959037,Prodigal Summer,Barbara Kingsolver,Fiction,2001,4,444,85440
379,60964049,Tales of the City,Armistead Maupin,Fiction,1989,4.04,371,953
380,60973331,Fear of Falling,Barbara Ehrenreich,Social Science,1989,3.9,292,321
381,60974362,The Hidden Hand,Carroll John Daly,Fiction,1992,3.43,272,5
382,60974680,Europe,Norman Davies,History,1998,4.17,1392,3242
383,60974990,Savage Inequalities,Jonathan Kozol,Education,1992,4.24,272,15021
384,60975008,Gold Bug Variations,Richard Powers,Fiction,1992,4.13,640,1383
385,60975091,Three Farmers on Their Way to a Dance,Richard Powers,Fiction,1992,3.84,352,709
386,60975946,The Fourteen Sisters of Emilio Montez O'Brien,Oscar Hijuelos,Fiction,1996,3.69,496,457
387,60976098,Fiskadoro,Denis Johnson,Fiction,1995,3.54,221,1463
388,60976101,The Stars at Noon,Denis Johnson,Fiction,1995,3.59,192,566
389,60976110,Operation Wandering Soul,Richard Powers,Fiction,1994,3.62,352,366
390,60976721,Reasons to Live,Amy Hempel,Fiction,1995,4.16,129,2651
391,60977086,Prisoner's Dilemma,Richard Powers,Fiction,1996,3.87,352,517
392,60977493,The God of Small Things,Arundhati Roy,Fiction,1998,3.93,321,6549
393,60977663,Courtesans and Fishcakes,James Davidson,History,1999,3.93,416,332
394,60987324,Girlfriend in a Coma,Douglas Coupland,Fiction,1999,3.61,288,15469
395,60987464,The Long Hard Road Out of Hell,Marilyn Manson;Neil Strauss,Biography & Autobiography,1999,3.89,275,21524
396,60987529,Confessions of an Ugly Stepsister,Gregory Maguire,Fiction,2000,3.52,372,53017
397,60989157,The Dirt,Tommy Lee;Vince Neil;Nikki Sixx;Mick Mars,Biography & Autobiography,2002,4.16,431,26377
398,60997028,Life Is Elsewhere,Milan Kundera;Aaron Asher,Fiction,2000,3.95,432,9792
399,61015628,Cat Laughing Last,Shirley Rousseau Murphy,Fiction,2002,4.21,368,638
400,61020095,The Crow: The Lazarus Heart,Poppy Z. Brite,Fiction,1999,3.7,336,1334
402,61020702,The Light Fantastic,Terry Pratchett,Fiction,2000,3.97,241,86465
403,61030651,U.S.S. Seawolf,Patrick Robinson,Fiction,2001,3.94,496,1523
404,61052396,Realms of Dragons,Margaret Weis;Denise Little;Tracy Hickman,Fiction,1999,4.04,218,47
405,61053562,The Player of Games,Iain Banks,Fiction,1997,4.27,293,43988
406,61053660,My Soul to Keep,Tananarive Due,Fiction,1998,4.18,346,3575
407,61054674,Peril's Gate,Janny Wurts,Fiction,2002,4.15,940,518
408,61054682,Fugitive Prince,Janny Wurts,Fiction,1998,3.88,704,59
409,61054909,Love in Vein,Poppy Z. Brite,Fiction,1995,3.6,397,2391
410,61056006,Cat on the Edge,Shirley Rousseau Murphy,Fiction,1996,3.9,274,1855
411,61059471,Cat in the Dark,Shirley Rousseau Murphy,Fiction,1999,4.25,320,696
412,61093980,Treasure Box,Orson Scott Card,Fiction,1997,3.32,384,3603
413,61093998,Homebody,Orson Scott Card,Fiction,1999,3.39,430,2660
414,61094153,Imajica II,Clive Barker,Fiction,1995,4.42,544,2538
415,61094226,Choke,Stuart Woods,Fiction,1996,3.83,352,2218
416,61094234,Dirt,Stuart Woods,Fiction,1997,3.88,448,6000
417,61096857,Kilo Class,Patrick Robinson,Fiction,1999,4.04,512,1671
418,61120065,Their Eyes Were Watching God,Zora Neale Hurston,Fiction,2006,3.9,219,209110
419,61120073,A Tree Grows in Brooklyn,Betty Smith,Fiction,2006,4.26,496,326733
421,61120251,Daughter of Fortune,Isabel Allende,Fiction,2006,3.9,432,95447
422,61122092,By the River Piedra I Sat Down and Wept,Paulo Coelho,Fiction,2006,3.57,208,68403
423,61122416,The Alchemist,Paulo Coelho,Fiction,2006,3.85,197,1592632
424,61124265,Veronika Decides to Die,Paulo Coelho,Fiction,2006,3.7,210,126224
425,61125938,Goodnight Moon 123,Margaret Wise Brown;Clement Hurd,Juvenile Fiction,2007,3.59,32,189
426,61127760,Charlotte's Web Signature Edition,E. B. White,Juvenile Fiction,2006,4.16,224,226
427,61127914,By Myself and Then Some,Lauren Bacall,Biography & Autobiography,2006,3.95,512,2720
428,61129739,The Art of Loving,Erich Fromm,Self-Help,2006,4.03,192,35605
429,61131270,Factotum tie-in,Charles Bukowski,Fiction,2006,3.96,208,395
430,61131520,The White Masai,Corinne Hofmann,Biography & Autobiography,2006,3.43,320,4314
431,61131628,Mandy,Julie Andrews Edwards,Juvenile Fiction,2006,4.24,320,9482
432,61136905,The Crusader,Paul Kengor,Political Science,2006,4.2,432,132
433,61137030,Spider's House,Paul Bowles,Fiction,2006,4.03,432,1060
434,61137367,Days,Paul Bowles,Fiction,2006,3.3,128,117
435,61137456,Howl,Allen Ginsberg;Barry Miles,Poetry,2006,4.22,208,176
436,61139378,Coraline,Neil Gaiman,Fiction,2006,4.05,162,377685
437,61139637,Points in Time,Paul Bowles,Fiction,2006,3.68,96,173
438,61140503,At the Edge,Cait London,Fiction,2007,3.79,384,272
439,61140538,Remind Me Again Why I Need A Man,Claudia Carroll,Fiction,2007,3.31,384,672
440,61142026,Stardust,Neil Gaiman,Fiction,2006,4.08,248,264799
441,61144894,When the Heart Waits,Sue Monk Kidd,Religion,2006,4.17,240,2141
442,61145394,The Gabriel Hounds,Mary Stewart,Fiction,2006,3.91,322,3542
443,61150142,The Pact,Jodi Picoult,Fiction,2006,4.01,512,237587
445,61161578,Ines of My Soul LP,Isabel Allende,Fiction,2006,3.92,528,45
446,61177598,Women,Charles Bukowski,Fiction,2007,3.87,291,49265
447,61196673,Smithsonian Intimate Guide to Human Origins,Carl Zimmer,Social Science,2007,4,176,167
448,61196681,My secret,Frank Warren,Antiques & Collectibles,2006,4.34,144,5801
449,61198757,The Secret Lives of Men and Women,Frank Warren,Self-Help,2007,4.37,144,5359
450,61205699,To Kill a Mockingbird (slipcased edition),Harper Lee,Fiction,2006,4.27,323,250
451,61208493,The Complete C. S. Lewis Signature Classics,C. S. Lewis,Religion,2007,4.61,746,873
452,61238236,The End of Days,Zecharia Sitchin,History,2007,4.06,336,470
453,61312118,The Blue and Brown Books,Ludwig Wittgenstein,Philosophy,1965,4.13,208,1970
454,61750581,The Pursuit of Happyness,Chris Gardner,Biography & Autobiography,2009,,,
455,61796069,What A Lady Wants,Victoria Alexander,Fiction,2009,,,
456,61796778,A Little Bit Wicked,Victoria Alexander,Fiction,2009,,,
457,61833070,The Wit and Wisdom of Winston Churchill,James C. Humes,History,2009,,,
458,61843180,"Sleep, Pale Sister",Joanne Harris,Fiction,2009,,,
459,61954594,Midnighters #2: Touching Darkness,Scott Westerfeld,Young Adult Fiction,2009,,,
460,61968463,The Queen of Attolia,Megan Whalen Turner,Young Adult Fiction,2009,,,
461,61977667,The Collected Poetry of Nikki Giovanni,Nikki Giovanni,Poetry,2009,,,
462,61999423,Sugarplums and Scandal,Dana Cameron;Mary Daheim;Lori Avocato;Kerrelyn Sparks;Suzanne Macpherson;Cait London,Fiction,2010,,,
463,62032720,"How to Buy, Sell, and Profit on eBay",Adam Ginsberg,Business & Economics,2010,,,
464,62507540,Owning Your Own Shadow,Robert A. Johnson,Self-Help,1993,4.07,118,2432
465,62508113,The World's Religions,Huston Smith,History,1991,4.07,416,8383
467,62511114,A Manual for Living,Epictetus,Religion,1994,4.22,96,148
468,62512790,The Pilgrimage,Paulo Coelho;Alan R. Clarke,Fiction,1995,3.65,272,878
469,62513346,The Valkyries,Paulo Coelho,Fiction,1996,3.31,212,696
470,62516370,Rainforest Home Remedies,Rosita Arvigo;Nadine Epstein,Health & Fitness,2001,4.12,221,65
471,62545035,A Circle of Quiet,Madeleine L'Engle,Religion,1984,4.21,246,4985
472,62700251,Bulfinch's Mythology,Richard P. Martin,Reference,1991,4.1,768,64
473,64300897,Romanticism,Hugh Honour,Art,1979,3.73,416,41
474,64400964,Betsy-Tacy,Maud Hart Lovelace,Juvenile Fiction,1993,4.07,144,20496
475,64400999,Betsy and Tacy Go Over the Big Hill,Maud Hart Lovelace,Juvenile Fiction,1993,4.17,192,7661
476,64401103,Heaven to Betsy,Maud Hart Lovelace,Juvenile Fiction,1945,4.29,368,5224
477,64401588,Let the Hurricane Roar,Rose Wilder Lane,Families,1985,3.96,118,179
478,64401685,The Wish Giver,Bill Brittain,Juvenile Fiction,1986,3.83,192,2117
479,64402452,Racso and the Rats of NIMH,Jane Leslie Conly,Juvenile Fiction,1988,3.76,288,3231
480,64403360,Child of the Owl,Laurence Yep,Juvenile Fiction,1990,3.6,288,423
481,64403874,"R-T, Margaret, and the Rats of NIMH",Jane Leslie Conly,Juvenile Fiction,1991,3.52,272,631
482,64404412,The Rainbow People,Laurence Yep,Juvenile Fiction,1992,3.75,208,202
483,64404897,Dragon's Gate,Laurence Yep,Juvenile Fiction,1995,3.67,352,1806
484,64405443,Betsy's Wedding,Maud Hart Lovelace,Juvenile Fiction,1996,4.31,260,4054
485,64405451,Betsy and the Great World,Maud Hart Lovelace,Juvenile Fiction,1996,4.13,321,4689
486,64405460,Betsy and Joe,Maud Hart Lovelace,Juvenile Fiction,1995,4.31,336,4411
487,64405478,Betsy Was a Junior,Maud Hart Lovelace,Juvenile Fiction,1995,4.17,320,4744
488,64405710,Crazy Lady!,Jane Leslie Conly,Juvenile Fiction,1995,3.64,192,1481
489,64405850,Strawberry Girl 60th Anniversary Edition,Lois Lenski,Juvenile Fiction,1995,3.86,208,10655
490,64405958,Seven Spiders Spinning,Gregory Maguire,Juvenile Fiction,1995,3.61,144,259
491,64406032,American Dragons,Laurence Yep,Juvenile Fiction,1995,3.41,256,63
492,64406300,The Midwife's Apprentice (rpkg),Karen Cushman,Juvenile Fiction,1996,3.72,128,35319
493,64406920,Winter on the Farm,Laura Ingalls Wilder,Juvenile Fiction,1997,4.13,32,400
494,64407144,Down to the Bonny Glen,Melissa Wiley,Juvenile Fiction,2001,4.14,321,1438
495,64407314,Monster,Walter Dean Myers,Juvenile Fiction,2001,3.71,281,53833
496,64408582,Emily of Deep Valley,Maud Hart Lovelace,Juvenile Fiction,2000,4.23,304,2637
497,64408671,The Trumpet of the Swan,E. B. White,Juvenile Fiction,2000,4.07,252,61304
498,64408744,The Good Liar,Gregory Maguire,Juvenile Fiction,2002,3.53,144,122
499,64409902,Old Town in the Green Groves,Cynthia Rylant;Jim LaMarche,Juvenile Fiction,2004,4.04,176,4631
500,64410340,Howl's Moving Castle,Diana Wynne Jones,Juvenile Fiction,2001,4.3,329,148957
501,64410722,Four Stupid Cupids,Gregory Maguire,Juvenile Fiction,2001,3.52,224,110
502,64410935,Charlotte's Web (full color),E. B. White,Juvenile Fiction,2001,4.16,184,1229902
503,64420809,Little House Friends,Heather Henson;Laura Ingalls Wilder,Juvenile Fiction,1998,3.99,80,70
504,64420817,Christmas Stories,Laura Ingalls Wilder,Juvenile Fiction,1998,4.22,80,63
505,64433730,Winter Days in the Big Woods,Laura Ingalls Wilder,Juvenile Fiction,1995,4.28,32,1487
506,64434877,Christmas in the Big Woods,Laura Ingalls Wilder,Juvenile Fiction,1997,4.19,32,2062
507,64434940,A Little House Birthday,Laura Ingalls Wilder,Juvenile Fiction,1998,4.13,40,444
508,64434982,The Deer in the Wood,Laura Ingalls Wilder,Juvenile Fiction,1999,4.17,32,302
509,64435261,A Little Prairie House,Laura Ingalls Wilder,Juvenile Fiction,1999,4.19,32,1533
510,64440575,Grizzwold,Syd Hoff,Juvenile Fiction,1984,3.8,64,206
511,64440958,Chester,Syd Hoff,Juvenile Fiction,1986,3.75,64,187
512,64441768,Captain Cat,Syd Hoff,Juvenile Fiction,1994,3.66,48,107
513,64462048,My Little House Crafts Book,Carolyn Strom Collins,Juvenile Nonfiction,1998,4.05,64,56
514,64462340,Pioneer Girl,William Anderson,Juvenile Nonfiction,2000,4.15,32,414
515,64471969,Shade's Children (rack),Garth Nix,Juvenile Fiction,1998,3.9,345,10368
516,64472779,All-American Girl,Meg Cabot,Juvenile Fiction,2003,3.74,398,58422
517,64473554,Hexwood,Diana Wynne Jones,Young Adult Fiction,2002,3.99,464,3419
518,66236177,A Light in the Attic Book and CD,Shel Silverstein,Juvenile Nonfiction,2001,4.34,176,590
519,66238501,The Chronicles of Narnia (adult),C. S. Lewis,Fiction,2001,4.26,767,425445
520,66620104,What Would Machiavelli Do?,Stanley Bing,Humor,2002,3.46,176,434
521,67575200,The Sense of Wonder,Rachel Carson,Nature,1998,4.39,112,1160
522,70488207,Virgin,James Patterson,Fiction,1980,3.86,210,300
523,71348271,Mission Possible,Ken Blanchard;Terry Waghorn,Business & Economics,1999,3.42,242,0
524,71401946,Crucial Conversations,Kerry Patterson;Joseph Grenny;Ron McMillan;Al Switzler,Business & Economics,2002,4.01,240,36535
525,71418580,How to Talk to Anyone : 92 Little Tricks for Big Success in Relationships,Leil Lowndes,Family & Relationships,2003,3.78,345,15488
526,71428488,"Easy French Reader, Second Edition",R. de Roussy de Sales,Foreign Language Study,2003,3.84,228,292
527,71433716,Slim to None,Jennifer Hendricks,Biography & Autobiography,2004,3.65,384,574
528,71451382,Practice Makes Perfect: Italian Verb Tenses,Paola Nanni-Tate,Foreign Language Study,2005,4,252,9
529,71608915,"Goodman & Gilman's The Pharmacological Basis of Therapeutics, Eleventh Edition",Laurence Brunton;John Lazo;Keith Parker,Medical,2005,,,
530,72226960,"Incident Response & Computer Forensics, 2nd Ed.",Kevin Mandia;Chris Prosise,Computers,2003,3.68,507,44
531,72920963,The Last Dance,Lynne Ann DeSpelder;Albert Lee Strickland,Social Science,2005,3.77,664,112
532,73250350,Heat and Mass Transfer,Yunus A. Çengel,Heat,2006,4.16,901,182
533,75536390,The Complete Works,Tacitus,History,1964,4.29,773,267
534,91520800,My Sweet-orange Tree,José Mauro de Vasconcelos,Juvenile Nonfiction,1983,4.39,166,49
535,91883768,Who Moved My Cheese?,Spencer Johnson,Self-Help,2002,3.78,96,288074
536,91894603,How to Have a Beautiful Mind,Edward De Bono,Self-Help,2004,3.63,232,1508
537,91895812,The Toy Maker,Anthony McReavy,Biography & Autobiography,2004,3,352,1
538,91898242,Darwin's Watch,Terry Pratchett;Ian Stewart;Jack Sidney Cohen,Cosmology,2006,3.94,344,3481
539,99134012,A Time to Kill,John Grisham,Fiction,1992,4.06,515,700
540,99173310,"""Surely You're Joking, Mr. Feynman!""",Richard Phillips Feynman;Ralph Leighton,Physicists,1992,4.28,350,1700
541,99267543,Timequake,Kurt Vonnegut,Fiction,1998,3.72,219,23529
542,99271494,Blood and Gold,Anne Rice,Fiction,2002,3.89,752,27476
543,99273845,An Imaginary Life,David Malouf,Australian fiction,1999,3.87,156,1469
544,99273861,The Great World,David Malouf,Australia,1999,3.87,336,514
